#Filename,File Type,Radial Velocity (km/s),Guessed Spectral Type,Guessed [Fe/H],User Spectral Type,User [Fe/H]
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M6+WD7.txt,csv,-138.35666666261005,O8,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M6+WD8.txt,csv,-130.708333329501,O8,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M6+WD9.txt,csv,-123.45166666304708,O8,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M6+WD10.txt,csv,-116.75499999657676,O8,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M7+G0.txt,csv,-4.847499999857873,F7,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M7+G1.txt,csv,-5.489999999839028,G3,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M7+G3.txt,csv,-5.201666666514153,G3,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M7+G4.txt,csv,-7.963333333099854,G8,-1.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M7+G5.txt,csv,-0.027499999999193947,G5,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M7+G6.txt,csv,3.013333333244981,G6,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M7+G7.txt,csv,1.8674999999452497,G9,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M7+G8.txt,csv,-6.023333333156731,G8,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M7+G9.txt,csv,-1.3449999999605582,G6,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M7+K0.txt,csv,-8.22749999975877,G9,-0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M7+K1.txt,csv,-5.15249999984893,G6,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M7+K2.txt,csv,-6.668333333137809,K3,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M7+K3.txt,csv,-2.4699999999275906,K3,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M7+K4.txt,csv,-3.8116666665548973,K4,-1.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M7+K5.txt,csv,-1.8866666666113456,K5,+0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M7+K7.txt,csv,-13.336666666275635,K7,+0.5,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M7+WD2.txt,csv,37.16833333224357,WD3,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M7+WD3.txt,csv,-19.464999999429306,WD4,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M7+WD4.txt,csv,5.306666666511082,WD4,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M7+WD5.txt,csv,53.68333333175932,WD6,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M7+WD6.txt,csv,63.62666666480114,WD6,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M7+WD7.txt,csv,73.65499999784045,WD6,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M7+WD8.txt,csv,78.5666666643631,WD6,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M7+WD9.txt,csv,83.70999999754564,WD6,+0.0,nan,nan
/Users/benjaminroulston/Desktop/SB2_CompositeSpec/M7+WD10.txt,csv,90.34666666401772,WD6,+0.0,nan,nan
